Date,Open,High,Low,Close,Adj Close,Volume
2015-06-10,557.299988,567.799988,557.299988,564.349976,548.584656,403167
2015-06-11,568.950012,570.450012,544.000000,546.849976,531.573486,1081155
2015-06-12,546.000000,552.500000,541.150024,551.349976,535.947815,790880
2015-06-15,552.549988,554.950012,545.250000,549.950012,534.586975,1003842
2015-06-16,548.000000,553.950012,540.250000,551.400024,535.996460,4000860
2015-06-17,553.000000,557.500000,547.400024,548.700012,533.371826,341165
2015-06-18,552.000000,554.700012,547.400024,549.650024,534.295349,437426
2015-06-19,551.250000,555.200012,548.750000,552.000000,536.579651,331218
2015-06-22,555.200012,575.400024,555.200012,572.000000,556.021057,575339
2015-06-23,576.000000,578.599976,566.450012,571.650024,555.680786,463238
2015-06-24,571.150024,577.200012,567.349976,570.700012,554.757263,373157
2015-06-25,566.000000,577.000000,566.000000,570.099976,554.174011,762952
2015-06-26,565.000000,569.700012,560.150024,565.599976,549.799805,298142
2015-06-29,553.000000,566.450012,540.000000,561.750000,546.057312,456751
2015-06-30,560.299988,565.849976,553.000000,558.650024,543.043945,580507
2015-07-01,559.000000,580.500000,557.000000,578.750000,562.582397,10099993
2015-07-02,578.500000,585.700012,576.200012,582.349976,566.081848,472485
2015-07-03,580.000000,588.599976,580.000000,585.900024,569.532715,327376
2015-07-06,577.549988,585.750000,574.000000,583.900024,567.588562,399588
2015-07-07,582.000000,590.599976,581.299988,585.799988,569.435425,272795
2015-07-08,577.000000,584.950012,571.000000,577.049988,560.929871,741296
2015-07-09,578.049988,578.049988,567.349976,571.799988,560.292969,250488
2015-07-10,575.000000,582.799988,570.950012,578.200012,566.564209,374245
2015-07-13,578.900024,583.000000,570.299988,581.950012,570.238708,329389
2015-07-14,582.049988,587.349976,579.450012,583.599976,571.855469,282048
2015-07-15,587.000000,589.700012,581.799988,584.549988,572.786377,342168
2015-07-16,588.000000,613.400024,586.400024,608.750000,596.499451,1323217
2015-07-17,608.000000,609.900024,599.000000,602.299988,590.179138,587763
2015-07-20,602.000000,603.000000,590.349976,600.250000,588.170410,428143
2015-07-21,600.000000,600.599976,583.400024,585.000000,573.227295,342439
2015-07-22,584.750000,593.450012,578.799988,589.750000,577.881775,369409
2015-07-23,591.000000,598.450012,581.799988,583.849976,572.100464,584167
2015-07-24,586.000000,593.500000,576.000000,580.950012,569.258850,1339612
2015-07-27,580.000000,580.000000,554.000000,555.750000,544.566040,1151540
2015-07-28,560.000000,563.799988,550.400024,561.000000,549.710327,564999
2015-07-29,562.049988,568.349976,562.049988,567.200012,555.785583,315099
2015-07-30,571.000000,575.450012,563.049988,565.950012,554.560730,346266
2015-07-31,567.099976,579.349976,567.099976,573.750000,562.203735,374969
2015-08-03,575.000000,582.500000,574.000000,576.500000,564.898438,243483
2015-08-04,577.049988,584.000000,571.900024,580.099976,568.425903,409240
2015-08-05,580.099976,589.650024,576.450012,579.349976,567.691040,272853
2015-08-06,580.500000,586.000000,579.000000,583.799988,572.051514,177736
2015-08-07,583.000000,584.000000,576.250000,579.900024,568.230042,180786
2015-08-10,581.049988,585.000000,571.000000,576.750000,565.143372,286590
2015-08-11,576.700012,580.000000,566.099976,570.950012,559.460083,238562
2015-08-12,573.000000,573.000000,556.400024,558.000000,546.770691,484241
2015-08-13,562.099976,571.099976,559.299988,566.599976,555.197632,405505
2015-08-14,567.549988,574.450012,555.000000,570.950012,559.460083,552832
2015-08-17,570.950012,571.799988,560.049988,561.549988,550.249207,468353
2015-08-18,565.000000,566.000000,555.500000,560.950012,549.661377,301287
2015-08-19,560.950012,561.500000,552.400024,554.599976,543.439087,739452
2015-08-20,551.299988,552.900024,530.200012,534.200012,523.449707,1235692
2015-08-21,524.000000,528.750000,514.500000,525.299988,514.728821,1359586
2015-08-24,500.000000,510.000000,476.250000,482.250000,472.545135,1842088
2015-08-25,488.000000,505.899994,483.750000,502.399994,492.289612,2460930
2015-08-26,499.899994,502.200012,489.049988,496.000000,486.018402,531770
2015-08-27,505.000000,512.000000,496.799988,509.100006,498.854797,1146168
2015-08-28,517.250000,528.000000,502.649994,508.049988,497.825897,625553
2015-08-31,507.000000,517.500000,502.049988,506.700012,496.503082,455139
2015-09-01,501.000000,501.000000,477.700012,480.149994,470.487366,657004
2015-09-02,482.700012,488.450012,464.600006,466.850006,457.455048,839281
2015-09-03,472.000000,489.250000,468.750000,486.399994,476.611603,676890
2015-09-04,483.500000,483.500000,463.000000,468.850006,459.414795,763754
2015-09-07,470.000000,472.500000,447.500000,450.549988,441.483032,808308
2015-09-08,451.049988,475.000000,450.700012,473.649994,464.118195,882779
2015-09-09,485.000000,494.750000,475.450012,485.950012,476.170685,832540
2015-09-10,478.500000,486.950012,472.049988,483.000000,473.280029,742170
2015-09-11,488.000000,493.649994,475.149994,481.299988,471.614258,702881
2015-09-14,482.000000,497.700012,479.500000,496.000000,486.018402,575659
2015-09-15,498.000000,498.600006,481.000000,482.750000,473.035065,537674
2015-09-16,488.700012,496.600006,485.799988,494.100006,484.156647,502669
2015-09-18,501.000000,519.750000,501.000000,517.299988,506.889709,851591
2015-09-21,521.500000,529.950012,520.599976,527.900024,517.276489,526875
2015-09-22,531.000000,535.000000,505.500000,509.049988,498.805786,1395481
2015-09-23,500.000000,514.700012,497.250000,511.899994,501.598389,719474
2015-09-24,510.950012,517.900024,506.649994,513.750000,503.411224,490609
2015-09-28,515.549988,522.250000,505.100006,506.850006,496.650085,638618
2015-09-29,502.000000,513.500000,485.250000,504.000000,493.857391,1732921
2015-09-30,509.899994,511.799988,492.000000,495.549988,485.577454,945455
2015-10-01,502.899994,503.450012,490.399994,495.549988,485.577454,572024
2015-10-05,502.549988,513.500000,501.299988,512.049988,501.745392,543217
2015-10-06,517.000000,518.500000,505.299988,506.649994,496.454071,541070
2015-10-07,503.850006,509.700012,495.149994,496.899994,486.900269,1315094
2015-10-08,499.549988,500.000000,484.500000,491.350006,481.462006,664104
2015-10-09,495.399994,499.000000,487.000000,490.350006,480.482147,817056
2015-10-12,495.049988,496.850006,485.100006,487.100006,477.297485,528164
2015-10-13,487.899994,492.000000,485.200012,490.850006,480.972076,657526
2015-10-14,490.450012,496.700012,488.600006,495.200012,485.234497,365437
2015-10-15,497.500000,502.000000,495.500000,498.649994,488.615051,430950
2015-10-16,495.000000,506.799988,491.500000,504.850006,494.690338,467856
2015-10-19,503.399994,508.899994,501.500000,506.700012,496.503082,325044
2015-10-20,506.700012,512.900024,505.250000,508.700012,498.462830,311846
2015-10-21,509.799988,514.599976,505.000000,511.350006,501.059479,332301
2015-10-23,515.000000,527.849976,515.000000,525.700012,515.120728,1402265
2015-10-26,528.000000,532.450012,518.849976,521.150024,510.662323,2268524
2015-10-27,518.700012,528.299988,515.799988,521.299988,510.809265,985623
2015-10-28,492.100006,495.700012,477.000000,482.950012,473.231049,2578975
2015-10-29,486.000000,486.000000,467.000000,469.399994,459.953705,1690646
2015-10-30,472.000000,477.500000,465.200012,474.950012,465.392059,918821
2015-11-02,477.000000,479.899994,473.250000,478.299988,468.674561,776894
2015-11-03,482.000000,483.750000,474.500000,475.350006,465.783966,827792
2015-11-04,479.500000,479.600006,471.000000,473.250000,463.726227,628118
2015-11-05,472.649994,472.649994,462.200012,464.600006,455.250305,935000
2015-11-06,462.950012,467.500000,459.649994,464.850006,455.495270,919784
2015-11-09,453.850006,467.250000,446.000000,464.950012,455.593262,708979
2015-11-10,465.000000,473.399994,463.000000,468.500000,459.071838,618862
2015-11-13,476.000000,487.350006,472.649994,484.049988,474.308899,859593
2015-11-16,484.000000,485.000000,477.200012,481.600006,471.908203,591320
2015-11-17,484.000000,485.000000,473.250000,475.250000,465.686005,498866
2015-11-18,475.250000,477.200012,462.600006,463.600006,454.270447,596086
2015-11-19,468.000000,468.399994,460.200012,463.000000,453.682495,518856
2015-11-20,463.000000,465.399994,458.250000,459.399994,450.154938,546532
2015-11-23,461.000000,464.450012,459.200012,462.700012,453.388550,1463016
2015-11-24,462.950012,466.850006,462.950012,463.850006,454.515411,370659
2015-11-26,465.000000,468.500000,464.350006,465.200012,455.838226,363138
2015-11-27,469.000000,475.200012,466.299988,470.899994,461.423492,534403
2015-11-30,468.000000,474.250000,468.000000,468.850006,459.414795,572321
2015-12-01,470.100006,471.000000,458.500000,461.649994,452.359680,785114
2015-12-02,462.000000,463.500000,457.250000,459.200012,449.959015,402163
2015-12-03,460.000000,465.250000,458.799988,462.399994,453.094574,800368
2015-12-04,460.000000,462.799988,456.000000,460.399994,451.134827,512897
2015-12-07,463.799988,465.299988,460.100006,461.850006,452.555634,288104
2015-12-08,460.200012,462.950012,457.000000,458.549988,449.322052,422673
2015-12-09,458.500000,461.200012,447.799988,450.899994,441.826019,637675
2015-12-10,454.450012,455.000000,445.100006,449.799988,440.748108,636982
2015-12-11,451.299988,451.299988,437.000000,439.799988,430.949371,947470
2015-12-14,437.600006,441.700012,429.049988,430.899994,422.228485,974731
2015-12-15,432.000000,436.899994,429.750000,435.350006,426.588928,687969
2015-12-16,436.500000,441.899994,434.049988,437.299988,428.499664,524966
2015-12-17,441.049988,443.600006,431.799988,435.350006,426.588928,1226539
2015-12-18,434.899994,440.799988,431.200012,432.399994,423.698273,738194
2015-12-21,434.000000,443.200012,432.500000,441.450012,432.566162,529637
2015-12-22,442.350006,450.600006,440.799988,446.649994,437.661499,577900
2015-12-23,449.899994,452.950012,448.299988,451.899994,442.805878,370577
2015-12-24,453.000000,455.500000,448.549988,450.700012,441.630066,396084
2015-12-28,451.450012,455.700012,449.000000,454.149994,445.010590,315240
2015-12-29,456.000000,459.700012,451.350006,457.700012,448.489166,478333
2015-12-30,459.000000,460.149994,454.000000,455.149994,445.990479,276642
2015-12-31,455.149994,455.950012,448.500000,449.500000,440.454163,279284
2016-01-01,450.000000,452.700012,445.799988,449.799988,440.748108,433052
2016-01-04,448.850006,448.850006,437.399994,439.250000,430.410431,743518
2016-01-05,439.000000,440.000000,433.649994,436.350006,427.568848,726947
2016-01-06,439.700012,439.700012,429.799988,430.799988,422.130493,730512
2016-01-07,424.250000,425.000000,407.299988,409.350006,401.112152,1441934
2016-01-08,414.899994,418.700012,410.100006,413.850006,405.521637,1169517
2016-01-11,409.250000,423.500000,407.750000,417.250000,408.853180,1011786
2016-01-12,418.000000,420.399994,401.049988,406.100006,397.927582,1034392
2016-01-13,410.000000,410.899994,392.700012,406.399994,398.221527,1500113
2016-01-14,396.000000,399.500000,388.799988,390.549988,382.690491,1527567
2016-01-15,391.850006,395.750000,369.049988,373.649994,366.130615,1646438
2016-01-18,373.200012,383.399994,366.649994,373.549988,366.032623,1047102
2016-01-19,376.850006,395.899994,376.850006,393.100006,385.189178,758663
2016-01-20,387.000000,393.750000,375.000000,388.649994,380.828735,1246431
2016-01-21,398.299988,412.399994,398.049988,408.899994,400.671234,1564439
2016-01-22,418.000000,427.149994,415.000000,424.100006,415.565338,725078
2016-01-25,428.700012,429.899994,415.250000,420.000000,411.547852,781524
2016-01-27,423.750000,426.000000,412.100006,415.149994,406.795441,871050
2016-01-28,416.950012,416.950012,404.000000,406.600006,398.417511,384498
2016-01-29,397.149994,409.750000,393.549988,408.149994,399.936310,891002
2016-02-01,410.000000,411.899994,395.000000,399.299988,391.264404,621923
2016-02-02,399.000000,404.399994,389.049988,391.299988,383.425385,834030
2016-02-03,386.049988,389.799988,379.000000,380.549988,372.891754,800124
2016-02-04,385.950012,386.899994,373.500000,382.100006,374.410553,853119
2016-02-05,384.149994,405.000000,384.149994,398.899994,390.872467,747750
2016-02-08,400.200012,417.799988,400.200012,408.399994,400.181274,833871
2016-02-09,403.000000,405.899994,396.299988,400.399994,392.342255,565383
2016-02-10,399.950012,399.950012,385.799988,393.200012,385.287201,1151934
2016-02-11,391.000000,397.000000,373.299988,377.500000,369.903137,827588
2016-02-12,381.000000,395.799988,379.149994,390.799988,382.935455,1442634
2016-02-15,398.000000,420.000000,396.000000,417.500000,409.098145,771913
2016-02-16,420.549988,422.399994,402.649994,405.549988,397.388641,2760712
2016-02-17,409.500000,409.500000,395.100006,403.549988,395.428894,710265
2016-02-18,405.000000,412.149994,392.000000,397.950012,389.941589,662439
2016-02-19,397.950012,397.950012,390.100006,392.500000,384.601257,472835
2016-02-22,396.899994,398.500000,391.500000,397.100006,389.108704,587994
2016-02-23,398.000000,399.000000,383.450012,385.100006,377.350189,582824
2016-02-24,384.700012,391.000000,377.250000,386.549988,378.770996,758325
2016-02-25,386.500000,388.950012,378.149994,379.200012,371.568909,481133
2016-02-26,384.649994,389.950012,382.200012,386.049988,378.281036,711697
2016-02-29,389.000000,391.000000,373.700012,375.250000,367.698395,29390246
2016-03-01,379.500000,393.000000,379.500000,391.899994,384.013306,779150
2016-03-02,401.700012,411.649994,400.250000,407.149994,398.956421,1069236
2016-03-03,411.000000,419.000000,407.049988,416.850006,408.461243,1052197
2016-03-04,417.700012,418.200012,409.250000,415.799988,407.432343,664008
2016-03-08,416.000000,423.049988,409.000000,411.700012,403.414886,829590
2016-03-09,409.850006,418.000000,407.750000,417.049988,408.657196,545768
2016-03-10,418.000000,419.850006,410.750000,413.149994,404.835693,555222
2016-03-11,413.850006,421.899994,408.649994,412.450012,404.149811,678468
2016-03-14,417.799988,422.000000,413.250000,415.950012,407.579346,462683
2016-03-15,417.500000,421.750000,416.200012,419.149994,410.714935,844897
2016-03-16,419.000000,425.500000,411.000000,424.250000,415.712311,618988
2016-03-17,430.000000,434.950012,425.250000,427.950012,419.337860,915580
2016-03-18,429.100006,437.250000,429.000000,435.950012,427.176880,502226
2016-03-21,438.000000,445.000000,438.000000,443.549988,434.623932,524493
2016-03-22,445.500000,447.500000,434.600006,440.649994,431.782257,790040
2016-03-23,437.500000,441.000000,435.299988,437.549988,428.744629,311251
2016-03-28,437.549988,438.450012,420.200012,422.799988,414.291473,707113
2016-03-29,425.000000,432.799988,422.799988,429.350006,420.709686,547553
2016-03-30,432.000000,445.299988,432.000000,443.399994,434.476929,649666
2016-03-31,442.100006,448.600006,438.000000,444.549988,435.603790,619345
2016-04-01,443.649994,451.799988,440.299988,449.549988,440.503143,549249
2016-04-04,452.899994,452.899994,441.950012,445.100006,436.142731,343877
2016-04-05,443.700012,449.500000,430.600006,432.250000,423.551331,1771570
2016-04-06,434.000000,436.450012,423.299988,424.850006,416.300262,737384
2016-04-07,427.799988,431.899994,425.000000,426.450012,417.868042,431248
2016-04-08,428.399994,428.399994,420.200012,421.500000,413.017670,536147
2016-04-11,425.950012,432.000000,417.549988,429.899994,421.248596,427273
2016-04-12,431.250000,436.350006,429.200012,433.450012,424.727173,655435
2016-04-13,439.000000,445.000000,438.350006,440.750000,431.880249,521338
2016-04-18,445.000000,445.049988,437.299988,444.149994,435.211823,287666
2016-04-20,445.500000,460.049988,444.450012,458.049988,448.832123,637952
2016-04-21,463.500000,472.850006,462.799988,467.600006,458.189941,5068606
2016-04-22,467.000000,478.049988,462.000000,474.649994,465.098083,478532
2016-04-25,474.000000,477.399994,465.250000,470.000000,460.541656,442661
2016-04-26,470.649994,484.600006,463.649994,480.450012,470.781342,1087659
2016-04-27,464.000000,473.700012,458.000000,465.500000,456.132172,1219740
2016-04-28,465.000000,471.750000,462.149994,468.250000,458.826874,1151723
2016-04-29,467.700012,477.500000,465.000000,472.250000,462.746338,530379
2016-05-02,475.000000,479.000000,468.600006,471.899994,462.403381,585362
2016-05-03,473.000000,474.950012,466.700012,469.750000,460.296661,412986
2016-05-04,466.700012,469.750000,460.250000,462.299988,452.996582,364059
2016-05-05,463.200012,467.000000,458.600006,461.399994,452.114716,397128
2016-05-06,459.000000,463.250000,459.000000,461.500000,452.212677,374904
2016-05-09,465.000000,478.200012,461.799988,477.250000,467.645721,549304
2016-05-10,479.000000,489.000000,478.049988,487.850006,478.032410,1194751
2016-05-11,480.100006,499.600006,479.850006,498.399994,488.370087,839306
2016-05-12,500.000000,507.000000,490.600006,492.450012,482.539856,655729
2016-05-13,491.250000,496.250000,486.799988,490.799988,480.923035,328165
2016-05-16,490.000000,493.450012,477.399994,486.850006,477.052521,330585
2016-05-17,489.000000,505.500000,488.350006,503.000000,492.877533,745947
2016-05-18,500.000000,503.000000,495.000000,501.350006,491.260742,447453
2016-05-19,501.350006,501.350006,488.649994,490.299988,480.433105,276114
2016-05-20,492.250000,495.649994,488.549988,490.850006,480.972076,1897446
2016-05-23,493.000000,494.399994,485.000000,486.299988,476.513580,180966
2016-05-24,482.350006,491.450012,482.350006,489.299988,479.453217,475043
2016-05-25,492.000000,503.299988,492.000000,502.350006,492.240631,342258
2016-05-26,502.000000,523.000000,500.200012,519.200012,508.751526,629345
2016-05-27,521.000000,525.000000,509.450012,513.099976,502.774261,532841
2016-05-30,515.000000,522.000000,512.250000,513.299988,502.970245,265082
2016-05-31,515.000000,518.599976,511.000000,515.599976,505.223969,4028330
2016-06-01,525.000000,529.500000,511.350006,513.349976,503.019226,747941
2016-06-02,510.700012,525.000000,506.899994,524.349976,513.797913,391537
2016-06-03,528.000000,545.000000,526.000000,542.799988,531.876587,900867
2016-06-06,543.000000,545.000000,530.500000,534.099976,523.351624,502709
2016-06-07,539.900024,539.900024,527.099976,534.400024,523.645630,766189
2016-06-08,535.000000,541.200012,531.000000,539.150024,528.300049,390895
2016-06-09,544.000000,545.900024,537.049988,542.200012,531.288696,356022
2016-06-10,541.849976,549.200012,538.299988,541.299988,530.406799,391927
2016-06-13,531.000000,534.000000,524.150024,531.549988,520.852966,315543
2016-06-14,535.000000,535.049988,526.349976,530.349976,519.677124,283067
2016-06-15,532.049988,533.799988,522.750000,528.500000,517.864380,612564
2016-06-16,527.000000,528.150024,516.500000,523.650024,513.111938,290353
2016-06-17,527.900024,534.000000,524.500000,526.700012,516.100586,456254
2016-06-20,516.000000,525.000000,515.099976,524.650024,514.091919,1068511
2016-06-21,525.000000,525.000000,515.250000,517.450012,507.036774,314101
2016-06-22,519.000000,521.000000,513.799988,515.950012,505.566956,371830
2016-06-23,517.950012,528.049988,515.000000,526.500000,515.904663,430237
2016-06-24,505.000000,514.799988,493.000000,510.350006,500.079620,866217
2016-06-27,510.000000,517.900024,508.000000,514.250000,503.901154,3903712
2016-06-28,515.000000,520.599976,512.650024,514.799988,504.440063,292494
2016-06-29,519.000000,519.000000,514.150024,517.349976,506.938751,196214
2016-06-30,520.150024,535.000000,520.150024,533.450012,522.714783,504927
2016-07-01,535.000000,545.500000,535.000000,542.799988,531.876587,440873
2016-07-04,546.000000,546.900024,539.750000,543.900024,532.954468,294186
2016-07-05,541.500000,546.500000,536.099976,539.599976,528.740967,531654
2016-07-07,539.700012,545.750000,536.000000,542.450012,536.505005,310716
2016-07-08,541.000000,548.650024,540.099976,546.450012,540.461121,278284
2016-07-11,550.500000,552.900024,542.150024,544.349976,538.384094,337080
2016-07-12,550.200012,562.000000,550.000000,560.849976,554.703247,495666
2016-07-13,564.400024,564.400024,551.150024,556.650024,550.549377,298515
2016-07-14,556.549988,561.799988,553.549988,560.049988,553.912048,354877
2016-07-15,559.000000,570.700012,556.150024,564.750000,558.560608,1867367
2016-07-18,571.799988,576.849976,568.349976,570.049988,563.802490,528102
2016-07-19,571.900024,575.500000,563.000000,564.000000,557.818787,802385
2016-07-20,565.750000,565.750000,555.799988,558.450012,552.329651,1391301
2016-07-21,558.799988,559.500000,536.000000,538.250000,532.351013,1906301
2016-07-22,538.400024,545.000000,533.000000,537.549988,531.658630,536186
2016-07-25,515.000000,540.000000,515.000000,538.299988,532.400452,1141553
2016-07-26,538.150024,559.000000,535.599976,553.650024,547.582214,857925
2016-07-27,552.500000,558.450012,543.500000,548.650024,542.637085,512395
2016-07-28,551.900024,553.450012,538.000000,543.299988,537.345642,1258087
2016-07-29,543.150024,551.450012,543.150024,546.049988,540.065491,800506
2016-08-01,546.000000,557.349976,546.000000,550.200012,544.170044,1215554
2016-08-02,551.150024,555.500000,546.750000,549.650024,543.626099,316790
2016-08-03,546.500000,552.750000,541.000000,548.900024,542.884338,1258698
2016-08-04,549.450012,555.900024,544.900024,545.700012,539.719360,1140324
2016-08-05,550.900024,567.750000,550.900024,565.450012,559.252930,572023
2016-08-08,569.450012,572.000000,565.750000,569.250000,563.011230,2189238
2016-08-09,570.250000,574.599976,566.000000,572.099976,565.830017,699932
2016-08-10,573.000000,575.000000,562.250000,567.049988,560.835327,307349
2016-08-11,569.000000,574.500000,566.599976,568.099976,561.873779,964096
2016-08-12,568.900024,592.799988,568.900024,590.750000,584.275635,618638
2016-08-16,594.000000,594.000000,580.049988,583.250000,576.857849,439448
2016-08-17,586.750000,598.000000,585.250000,589.349976,582.890930,531023
2016-08-18,590.000000,597.099976,590.000000,593.000000,586.500916,364797
2016-08-19,596.849976,597.049988,586.150024,588.400024,581.951416,331078
2016-08-22,589.000000,590.299988,579.349976,580.150024,573.791809,256048
2016-08-23,584.950012,585.000000,580.000000,582.299988,575.918213,256853
2016-08-24,583.000000,584.900024,579.000000,583.650024,577.253418,213700
2016-08-25,585.000000,593.700012,585.000000,586.400024,579.973328,368793
2016-08-26,586.000000,589.250000,580.200012,586.799988,580.368896,452631
2016-08-29,586.000000,596.400024,585.650024,588.799988,582.346985,442233
2016-08-30,590.200012,598.900024,588.549988,591.099976,584.621765,493938
2016-08-31,591.950012,601.700012,580.700012,595.650024,589.121948,1319394
2016-09-01,596.000000,602.849976,592.099976,596.200012,589.665894,723211
2016-09-02,595.000000,602.000000,594.349976,599.150024,592.583618,200279
2016-09-06,600.000000,637.599976,600.000000,635.950012,628.980225,913562
2016-09-07,636.000000,638.000000,622.400024,625.000000,618.150208,497851
2016-09-08,624.500000,633.900024,619.750000,629.200012,622.304260,401486
2016-09-09,627.000000,627.000000,611.900024,613.200012,606.479614,423609
2016-09-12,598.000000,599.650024,588.450012,592.200012,585.709717,792027
2016-09-14,592.000000,604.900024,591.200012,602.299988,595.699036,300526
2016-09-15,601.000000,602.299988,583.750000,588.750000,582.297546,815741
2016-09-16,592.000000,611.950012,592.000000,601.150024,594.561646,720443
2016-09-19,602.049988,606.150024,593.099976,594.450012,587.935059,264491
2016-09-20,598.950012,598.950012,589.150024,592.950012,586.451477,270773
2016-09-21,597.700012,600.000000,594.349976,598.000000,591.446167,2740579
2016-09-22,608.150024,612.200012,590.000000,591.950012,585.462463,678301
2016-09-23,595.000000,595.500000,556.099976,557.400024,551.291138,2165748
2016-09-26,560.000000,561.700012,545.049988,547.599976,541.598511,1646817
2016-09-27,549.500000,554.200012,538.500000,541.099976,535.169739,734839
2016-09-28,542.099976,550.500000,541.049988,549.150024,543.131592,568352
2016-09-29,554.950012,555.000000,524.000000,538.750000,532.845520,1010265
2016-09-30,538.799988,547.000000,533.900024,541.849976,535.911560,526950
2016-10-03,543.950012,552.000000,543.000000,550.950012,544.911804,729841
2016-10-04,552.049988,552.950012,541.849976,546.799988,540.807312,440783
2016-10-05,550.750000,551.150024,533.599976,535.700012,529.828918,705023
2016-10-06,535.000000,535.000000,524.150024,530.950012,525.131042,584874
2016-10-07,531.000000,539.500000,530.950012,533.349976,527.504700,627432
2016-10-10,537.950012,538.549988,530.250000,531.400024,525.576111,217390
2016-10-13,529.950012,529.950012,513.349976,518.750000,513.064697,556764
2016-10-14,521.500000,524.950012,517.099976,520.650024,514.943909,367982
2016-10-17,522.299988,533.900024,517.250000,518.849976,513.163574,1186047
2016-10-18,523.849976,534.000000,518.599976,532.299988,526.466187,655863
2016-10-19,536.799988,541.900024,529.000000,535.349976,529.482727,1259547
2016-10-20,536.950012,544.799988,536.099976,538.799988,532.894958,439968
2016-10-21,540.900024,540.900024,524.549988,526.599976,520.828613,677562
2016-10-24,529.950012,529.950012,517.650024,521.299988,515.586731,633724
2016-10-25,523.000000,531.049988,520.000000,529.049988,523.251831,493147
2016-10-26,497.000000,502.799988,484.500000,486.500000,481.168152,2698822
2016-10-27,487.000000,489.600006,477.500000,485.250000,479.931854,698131
2016-10-28,488.899994,493.799988,484.750000,486.600006,481.267090,691160
2016-11-01,488.100006,488.899994,474.000000,475.450012,470.239258,631114
2016-11-02,470.000000,479.750000,468.450012,475.700012,470.486511,724265
2016-11-03,474.200012,479.549988,473.399994,475.549988,470.338135,497243
2016-11-04,474.000000,484.649994,473.750000,478.100006,472.860229,924229
2016-11-07,484.799988,488.899994,482.200012,484.399994,479.091156,426650
2016-11-08,486.000000,492.000000,483.200012,490.799988,485.421021,431175
2016-11-09,455.000000,493.000000,455.000000,487.750000,482.404449,839354
2016-11-10,495.000000,512.900024,494.000000,506.549988,500.998413,1017920
2016-11-11,501.500000,512.549988,495.350006,498.399994,492.937744,486686
2016-11-15,499.000000,503.450012,476.799988,479.149994,473.898712,514429
2016-11-16,483.549988,486.950012,470.100006,472.049988,466.876495,716291
2016-11-17,474.700012,483.950012,472.049988,474.399994,469.200775,392183
2016-11-18,476.200012,478.950012,472.000000,473.450012,468.261200,551042
2016-11-21,479.200012,479.200012,463.500000,465.850006,460.744476,645601
2016-11-22,469.899994,475.000000,458.600006,471.299988,466.134705,564143
2016-11-23,475.899994,482.149994,468.799988,480.450012,475.184479,434060
2016-11-24,479.000000,479.000000,466.000000,468.000000,462.870911,243697
2016-11-25,471.250000,473.600006,465.649994,471.350006,466.184174,612094
2016-11-28,464.100006,477.000000,461.299988,472.799988,467.618286,518812
2016-11-29,472.799988,475.600006,463.799988,465.299988,460.200500,966461
2016-11-30,465.899994,470.950012,462.250000,469.750000,464.601746,528118
2016-12-01,474.950012,475.000000,464.299988,465.899994,460.793915,611131
2016-12-02,465.899994,466.850006,458.299988,459.799988,454.760742,633866
2016-12-05,458.500000,464.549988,455.799988,461.000000,455.947632,551976
2016-12-06,461.000000,463.000000,455.500000,456.700012,451.694763,374870
2016-12-07,456.700012,460.899994,441.500000,447.549988,442.645020,670712
2016-12-08,449.950012,452.850006,447.750000,449.500000,444.573669,374463
2016-12-09,451.049988,458.000000,445.600006,456.299988,451.299133,644549
2016-12-12,447.000000,451.250000,440.000000,444.600006,439.727356,612358
2016-12-13,445.000000,454.149994,442.250000,452.350006,447.392426,487799
2016-12-14,453.700012,469.450012,453.399994,466.950012,461.832428,791127
2016-12-15,456.100006,478.250000,456.100006,477.100006,471.871185,775448
2016-12-16,477.899994,480.250000,468.600006,472.750000,467.568848,662976
2016-12-19,472.399994,472.399994,466.649994,467.500000,462.376373,204458
2016-12-20,469.899994,469.950012,460.399994,461.600006,456.541046,244302
2016-12-21,463.500000,465.500000,455.549988,457.899994,452.881592,147181
2016-12-22,456.500000,456.500000,445.700012,448.450012,443.535187,214157
2016-12-23,447.000000,448.950012,436.000000,438.450012,433.644806,413623
2016-12-26,432.149994,436.000000,427.000000,431.750000,427.018188,405044
2016-12-27,430.000000,438.549988,430.000000,437.450012,432.655731,210857
2016-12-28,437.450012,447.850006,436.000000,439.500000,434.683258,251149
2016-12-29,447.000000,447.000000,437.799988,444.149994,439.282288,267677
2016-12-30,446.000000,451.799988,443.450012,450.000000,445.068176,234037
2017-01-02,451.000000,452.250000,441.250000,446.700012,441.804352,282773
2017-01-03,448.549988,457.500000,443.700012,455.200012,450.211182,282516
2017-01-04,455.700012,459.950012,452.149994,453.500000,448.529816,189241
2017-01-05,454.899994,463.399994,453.100006,457.899994,452.881592,388205
2017-01-06,463.000000,463.000000,453.750000,454.899994,449.914459,297929
2017-01-09,459.700012,459.700012,451.500000,452.649994,447.689117,428499
2017-01-10,457.200012,457.200012,424.600006,447.350006,442.447235,657815
2017-01-11,450.600006,457.750000,448.700012,453.549988,448.579254,633889
2017-01-12,455.000000,461.149994,452.500000,455.200012,450.211182,387899
2017-01-13,459.000000,475.000000,455.200012,472.950012,467.766663,978230
2017-01-16,471.000000,480.200012,468.399994,476.899994,471.673370,441419
2017-01-17,478.750000,487.250000,476.850006,486.350006,481.019806,547318
